user,time,hashtag
149,2019-12-12 18:58:00,#86
43,2019-12-11 22:35:00,#86
33,2019-12-11 19:39:00,#86
49,2019-12-11 11:01:00,#86
89,2019-12-12 15:57:00,#86
54,2019-12-13 07:04:00,#86
261,2019-12-12 21:21:00,#86
75,2019-12-11 02:13:00,#86
15,2019-12-11 17:38:00,#86
224,2019-12-12 18:26:00,#86
185,2019-12-13 22:15:00,#86
100,2019-12-11 19:49:00,#86
220,2019-12-13 13:05:00,#86
19,2019-12-11 18:00:00,#86
158,2019-12-10 17:11:00,#86
65,2019-12-12 22:19:00,#86
254,2019-12-12 12:07:00,#86
177,2019-12-13 23:22:00,#86
67,2019-12-10 16:02:00,#86
224,2019-12-14 10:28:00,#86
244,2019-12-14 07:13:00,#86
11,2019-12-13 13:32:00,#86
71,2019-12-10 14:37:00,#86
87,2019-12-14 16:27:00,#86
216,2019-12-13 03:48:00,#86
280,2019-12-12 13:01:00,#86
68,2019-12-11 13:09:00,#86
148,2019-12-11 22:49:00,#86
144,2019-12-12 06:41:00,#86
102,2019-12-10 17:52:00,#86
94,2019-12-10 13:49:00,#86
278,2019-12-12 15:48:00,#86
45,2019-12-11 18:50:00,#86
17,2019-12-10 22:02:00,#86
269,2019-12-11 08:42:00,#86
247,2019-12-13 04:49:00,#86
3,2019-12-10 14:09:00,#86
169,2019-12-12 09:14:00,#86
53,2019-12-12 14:50:00,#86
278,2019-12-13 08:13:00,#86
121,2019-12-13 00:46:00,#86
228,2019-12-12 13:43:00,#86
237,2019-12-10 13:57:00,#86
196,2019-12-14 03:44:00,#86
291,2019-12-14 07:25:00,#86
13,2019-12-13 07:56:00,#86
217,2019-12-11 20:21:00,#86
294,2019-12-10 15:10:00,#86
281,2019-12-10 21:17:00,#86
281,2019-12-14 07:48:00,#86
79,2019-12-11 20:32:00,#86
107,2019-12-10 17:53:00,#86
292,2019-12-13 07:22:00,#86
72,2019-12-12 09:11:00,#86
87,2019-12-12 11:32:00,#86
51,2019-12-12 03:00:00,#86
299,2019-12-11 13:30:00,#86
80,2019-12-13 20:02:00,#86
283,2019-12-14 13:04:00,#86
268,2019-12-11 12:37:00,#86
189,2019-12-11 22:27:00,#86
151,2019-12-12 19:25:00,#86
35,2019-12-14 04:25:00,#86
7,2019-12-12 00:19:00,#86
226,2019-12-11 23:05:00,#86
76,2019-12-13 14:44:00,#86
143,2019-12-10 22:38:00,#86
89,2019-12-12 20:45:00,#86
22,2019-12-14 14:55:00,#86
281,2019-12-14 07:55:00,#86
255,2019-12-13 11:00:00,#86
283,2019-12-12 16:52:00,#86
20,2019-12-10 15:20:00,#86
160,2019-12-12 05:07:00,#86
29,2019-12-10 17:50:00,#86
234,2019-12-14 14:25:00,#86
43,2019-12-13 01:05:00,#86
149,2019-12-13 19:52:00,#86
193,2019-12-13 10:14:00,#86
84,2019-12-14 04:16:00,#86
212,2019-12-12 03:49:00,#86
209,2019-12-11 17:38:00,#86
91,2019-12-14 15:08:00,#86
61,2019-12-14 12:05:00,#86
127,2019-12-14 04:08:00,#86
256,2019-12-13 11:08:00,#86
177,2019-12-11 11:15:00,#86
223,2019-12-10 15:56:00,#86
14,2019-12-14 01:17:00,#86
25,2019-12-11 13:21:00,#86
107,2019-12-12 17:43:00,#86
206,2019-12-14 13:06:00,#86
59,2019-12-13 10:37:00,#86
291,2019-12-11 19:26:00,#86
201,2019-12-11 11:40:00,#87
110,2019-12-12 17:40:00,#87
290,2019-12-10 16:38:00,#87
286,2019-12-13 20:53:00,#87
80,2019-12-13 00:46:00,#87
39,2019-12-12 19:58:00,#87
193,2019-12-13 12:21:00,#87
104,2019-12-11 16:24:00,#87
115,2019-12-10 15:45:00,#87
114,2019-12-11 09:02:00,#87
151,2019-12-11 17:16:00,#87
8,2019-12-11 17:10:00,#87
157,2019-12-10 22:51:00,#87
239,2019-12-12 10:32:00,#87
60,2019-12-14 12:22:00,#87
71,2019-12-10 16:59:00,#87
203,2019-12-13 01:31:00,#87
284,2019-12-11 15:55:00,#87
222,2019-12-11 13:32:00,#87
292,2019-12-12 03:21:00,#87
199,2019-12-10 18:11:00,#87
56,2019-12-12 00:18:00,#87
26,2019-12-11 15:35:00,#87
54,2019-12-12 21:44:00,#87
20,2019-12-13 06:48:00,#87
2,2019-12-13 03:08:00,#87
41,2019-12-10 18:57:00,#87
198,2019-12-13 02:15:00,#87
54,2019-12-14 15:59:00,#87
73,2019-12-13 20:47:00,#87
213,2019-12-12 21:40:00,#87
15,2019-12-11 03:03:00,#87
220,2019-12-10 21:09:00,#87
36,2019-12-13 03:47:00,#87
48,2019-12-12 22:41:00,#87
121,2019-12-11 04:05:00,#87
271,2019-12-11 22:49:00,#87
40,2019-12-12 08:11:00,#87
243,2019-12-14 13:20:00,#87
93,2019-12-13 14:06:00,#87
21,2019-12-13 02:28:00,#87
214,2019-12-13 22:35:00,#87
251,2019-12-14 09:15:00,#87
76,2019-12-12 10:33:00,#87
114,2019-12-10 19:11:00,#87
202,2019-12-14 16:20:00,#87
203,2019-12-11 12:42:00,#87
14,2019-12-12 01:52:00,#87
194,2019-12-11 12:59:00,#87
118,2019-12-10 20:39:00,#87
151,2019-12-11 10:21:00,#87
193,2019-12-11 08:31:00,#87
0,2019-12-13 20:56:00,#87
225,2019-12-11 15:09:00,#87
260,2019-12-10 23:15:00,#87
23,2019-12-12 15:35:00,#87
276,2019-12-14 15:44:00,#87
244,2019-12-11 22:11:00,#87
109,2019-12-12 11:55:00,#87
47,2019-12-11 11:51:00,#87
184,2019-12-10 14:18:00,#87
213,2019-12-13 01:54:00,#87
268,2019-12-11 07:53:00,#88
150,2019-12-13 09:30:00,#88
255,2019-12-13 15:15:00,#88
151,2019-12-14 02:06:00,#88
170,2019-12-11 02:08:00,#88
210,2019-12-10 17:16:00,#88
258,2019-12-10 18:42:00,#88
180,2019-12-13 06:33:00,#88
71,2019-12-11 04:15:00,#88
234,2019-12-13 06:49:00,#88
280,2019-12-13 11:07:00,#88
127,2019-12-11 03:43:00,#88
239,2019-12-12 01:36:00,#88
201,2019-12-14 03:55:00,#88
174,2019-12-11 07:45:00,#88
88,2019-12-13 01:37:00,#88
141,2019-12-12 11:31:00,#88
191,2019-12-10 20:40:00,#88
178,2019-12-14 10:02:00,#88
243,2019-12-11 03:48:00,#88
236,2019-12-12 19:17:00,#88
72,2019-12-13 13:26:00,#88
11,2019-12-11 08:29:00,#88
254,2019-12-12 09:37:00,#88
9,2019-12-13 10:06:00,#88
189,2019-12-13 01:57:00,#88
142,2019-12-14 05:12:00,#88
237,2019-12-12 23:23:00,#88
88,2019-12-10 16:43:00,#88
249,2019-12-13 03:54:00,#88
31,2019-12-13 07:59:00,#88
18,2019-12-13 05:16:00,#88
240,2019-12-12 18:34:00,#88
43,2019-12-12 12:46:00,#88
31,2019-12-14 06:02:00,#88
161,2019-12-12 16:56:00,#88
209,2019-12-13 21:32:00,#88
224,2019-12-14 15:45:00,#88
73,2019-12-12 09:03:00,#88
251,2019-12-12 20:57:00,#88
16,2019-12-13 17:18:00,#88
253,2019-12-14 03:20:00,#88
23,2019-12-14 04:15:00,#88
294,2019-12-10 16:02:00,#88
89,2019-12-12 19:25:00,#88
23,2019-12-12 00:28:00,#88
166,2019-12-13 16:15:00,#88
57,2019-12-13 01:16:00,#88
265,2019-12-12 01:31:00,#88
42,2019-12-11 02:39:00,#88
21,2019-12-13 14:12:00,#88
182,2019-12-14 05:05:00,#88
243,2019-12-11 02:41:00,#88
49,2019-12-13 18:55:00,#88
109,2019-12-10 20:52:00,#88
90,2019-12-13 18:41:00,#88
27,2019-12-12 12:23:00,#88
245,2019-12-12 09:44:00,#88
58,2019-12-12 17:39:00,#88
240,2019-12-11 02:38:00,#88
182,2019-12-11 15:53:00,#88
39,2019-12-11 21:51:00,#88
199,2019-12-12 21:15:00,#88
60,2019-12-11 21:22:00,#88
249,2019-12-14 13:02:00,#88
147,2019-12-10 21:01:00,#88
219,2019-12-11 21:46:00,#88
42,2019-12-10 22:16:00,#88
115,2019-12-13 18:16:00,#88
213,2019-12-13 19:58:00,#88
207,2019-12-13 16:00:00,#88
126,2019-12-11 17:52:00,#88
221,2019-12-13 05:10:00,#88
14,2019-12-13 14:13:00,#88
59,2019-12-10 20:36:00,#88
287,2019-12-13 07:17:00,#88
204,2019-12-11 14:41:00,#88
173,2019-12-11 22:37:00,#88
275,2019-12-11 11:51:00,#88
230,2019-12-13 01:16:00,#88
15,2019-12-12 12:21:00,#88
276,2019-12-13 11:32:00,#88
23,2019-12-13 11:47:00,#88
64,2019-12-10 17:23:00,#88
157,2019-12-12 09:19:00,#88
278,2019-12-13 16:20:00,#88
184,2019-12-11 15:46:00,#88
227,2019-12-12 02:30:00,#88
163,2019-12-11 10:24:00,#88
50,2019-12-13 21:47:00,#88
240,2019-12-12 06:21:00,#88
150,2019-12-12 23:48:00,#88
195,2019-12-14 12:47:00,#88
191,2019-12-11 04:07:00,#88
252,2019-12-11 01:02:00,#88
23,2019-12-10 23:51:00,#88
40,2019-12-12 01:48:00,#88
271,2019-12-12 12:10:00,#88
286,2019-12-11 09:05:00,#88
77,2019-12-11 09:05:00,#88
67,2019-12-13 20:54:00,#88
70,2019-12-11 04:58:00,#88
67,2019-12-11 20:57:00,#88
251,2019-12-10 17:22:00,#88
61,2019-12-13 00:34:00,#88
234,2019-12-12 16:18:00,#88
36,2019-12-10 20:28:00,#88
112,2019-12-10 18:18:00,#88
235,2019-12-10 22:36:00,#88
151,2019-12-11 14:45:00,#88
37,2019-12-13 01:21:00,#88
239,2019-12-12 23:12:00,#88
10,2019-12-11 11:27:00,#88
119,2019-12-14 02:30:00,#88
32,2019-12-10 19:14:00,#88
161,2019-12-11 16:22:00,#88
135,2019-12-11 15:27:00,#88
20,2019-12-12 03:13:00,#88
282,2019-12-12 10:46:00,#88
164,2019-12-11 11:29:00,#88
87,2019-12-11 16:52:00,#88
22,2019-12-12 08:40:00,#88
89,2019-12-12 14:09:00,#88
41,2019-12-11 09:30:00,#88
241,2019-12-13 00:51:00,#88
278,2019-12-14 14:42:00,#88
210,2019-12-14 08:49:00,#88
263,2019-12-14 12:24:00,#88
57,2019-12-11 10:50:00,#88
25,2019-12-10 15:37:00,#88
244,2019-12-13 14:10:00,#88
237,2019-12-12 11:52:00,#88
143,2019-12-10 19:31:00,#88
133,2019-12-11 09:06:00,#88
217,2019-12-11 20:16:00,#88
148,2019-12-11 14:21:00,#88
42,2019-12-11 04:01:00,#88
274,2019-12-13 23:55:00,#88
138,2019-12-10 19:58:00,#88
123,2019-12-10 14:22:00,#88
221,2019-12-13 18:34:00,#88
147,2019-12-14 12:52:00,#88
130,2019-12-14 08:23:00,#88
269,2019-12-13 21:20:00,#88
234,2019-12-12 23:10:00,#88
49,2019-12-14 08:44:00,#88
161,2019-12-11 06:16:00,#88
278,2019-12-14 03:14:00,#88
269,2019-12-12 10:03:00,#88
255,2019-12-13 05:53:00,#88
78,2019-12-11 12:22:00,#88
243,2019-12-11 08:44:00,#88
200,2019-12-13 05:35:00,#88
217,2019-12-13 12:50:00,#88
136,2019-12-11 08:31:00,#88
298,2019-12-14 08:01:00,#88
103,2019-12-11 14:04:00,#88
19,2019-12-13 10:32:00,#88
194,2019-12-14 00:13:00,#88
65,2019-12-11 02:32:00,#88
227,2019-12-13 03:02:00,#88
165,2019-12-13 13:36:00,#88
200,2019-12-13 14:31:00,#88
99,2019-12-11 09:15:00,#88
99,2019-12-14 15:56:00,#88
144,2019-12-11 20:56:00,#88
43,2019-12-13 11:37:00,#88
288,2019-12-12 05:12:00,#88
48,2019-12-13 12:04:00,#88
37,2019-12-13 00:25:00,#88
182,2019-12-12 11:02:00,#88
21,2019-12-13 05:35:00,#88
260,2019-12-10 16:29:00,#88
294,2019-12-12 20:11:00,#88
262,2019-12-11 20:42:00,#88
85,2019-12-11 22:08:00,#88
117,2019-12-11 09:56:00,#88
25,2019-12-14 12:55:00,#88
281,2019-12-13 10:09:00,#88
203,2019-12-13 02:57:00,#88
296,2019-12-14 02:33:00,#88
14,2019-12-14 14:48:00,#88
61,2019-12-11 16:10:00,#88
101,2019-12-12 22:25:00,#88
135,2019-12-13 19:32:00,#88
290,2019-12-12 06:33:00,#88
37,2019-12-13 08:52:00,#88
123,2019-12-10 20:53:00,#88
114,2019-12-12 23:01:00,#88
242,2019-12-12 13:43:00,#88
110,2019-12-13 11:05:00,#88
101,2019-12-10 16:19:00,#88
263,2019-12-12 08:28:00,#88
245,2019-12-11 12:20:00,#88
230,2019-12-13 14:20:00,#88
184,2019-12-13 12:49:00,#88
46,2019-12-13 15:01:00,#88
46,2019-12-10 21:05:00,#88
180,2019-12-11 10:21:00,#88
237,2019-12-13 11:21:00,#88
296,2019-12-14 01:01:00,#88
156,2019-12-14 06:50:00,#88
290,2019-12-11 20:38:00,#88
114,2019-12-14 16:01:00,#88
37,2019-12-11 17:48:00,#88
135,2019-12-13 11:48:00,#88
3,2019-12-14 00:37:00,#88
125,2019-12-11 08:14:00,#88
130,2019-12-10 19:15:00,#88
89,2019-12-13 01:40:00,#88
247,2019-12-11 09:06:00,#88
2,2019-12-12 18:24:00,#88
74,2019-12-11 15:07:00,#88
269,2019-12-11 10:41:00,#88
45,2019-12-12 10:07:00,#88
164,2019-12-11 02:07:00,#88
94,2019-12-14 12:35:00,#88
173,2019-12-11 09:15:00,#88
294,2019-12-11 04:56:00,#88
238,2019-12-13 12:30:00,#88
122,2019-12-14 09:16:00,#88
227,2019-12-11 01:03:00,#88
101,2019-12-10 16:18:00,#88
32,2019-12-13 09:19:00,#88
56,2019-12-11 11:07:00,#88
174,2019-12-14 11:43:00,#88
153,2019-12-12 03:40:00,#88
264,2019-12-11 13:51:00,#88
121,2019-12-12 10:05:00,#88
220,2019-12-10 21:53:00,#88
198,2019-12-13 03:52:00,#88
76,2019-12-11 06:38:00,#88
104,2019-12-11 23:31:00,#88
22,2019-12-13 07:34:00,#88
286,2019-12-12 19:58:00,#88
8,2019-12-11 21:37:00,#88
56,2019-12-11 17:10:00,#88
18,2019-12-10 20:35:00,#88
6,2019-12-11 17:15:00,#88
186,2019-12-11 05:45:00,#88
41,2019-12-12 04:13:00,#88
207,2019-12-10 16:57:00,#88
204,2019-12-12 04:25:00,#88
26,2019-12-12 01:33:00,#88
267,2019-12-14 07:12:00,#88
172,2019-12-13 06:11:00,#88
196,2019-12-14 10:00:00,#88
47,2019-12-11 16:44:00,#88
210,2019-12-14 14:47:00,#88
8,2019-12-11 21:57:00,#88
101,2019-12-12 18:37:00,#88
279,2019-12-14 01:48:00,#88
261,2019-12-14 03:51:00,#88
297,2019-12-10 23:33:00,#88
127,2019-12-11 19:48:00,#88
179,2019-12-14 15:02:00,#88
238,2019-12-13 22:57:00,#88
236,2019-12-12 18:04:00,#89
290,2019-12-12 00:50:00,#89
144,2019-12-11 13:03:00,#89
68,2019-12-13 19:08:00,#89
58,2019-12-12 11:16:00,#89
89,2019-12-14 05:27:00,#89
59,2019-12-12 04:44:00,#89
221,2019-12-13 08:00:00,#89
81,2019-12-11 23:24:00,#89
150,2019-12-13 18:51:00,#89
60,2019-12-13 07:07:00,#89
89,2019-12-12 04:31:00,#89
167,2019-12-13 07:59:00,#89
202,2019-12-13 08:09:00,#89
216,2019-12-13 07:09:00,#89
98,2019-12-12 04:32:00,#89
170,2019-12-12 08:54:00,#89
62,2019-12-14 08:39:00,#89
206,2019-12-11 23:49:00,#89
277,2019-12-14 14:47:00,#89
81,2019-12-14 02:01:00,#89
158,2019-12-14 11:14:00,#89
8,2019-12-13 11:32:00,#89
150,2019-12-13 08:00:00,#89
72,2019-12-13 02:02:00,#89
117,2019-12-13 02:37:00,#89
5,2019-12-12 13:45:00,#89
129,2019-12-11 19:51:00,#89
250,2019-12-12 12:54:00,#89
33,2019-12-10 15:14:00,#89
45,2019-12-12 12:44:00,#89
209,2019-12-10 14:43:00,#89
111,2019-12-10 16:40:00,#89
24,2019-12-14 09:23:00,#89
126,2019-12-10 16:07:00,#89
158,2019-12-14 02:52:00,#89
141,2019-12-10 16:30:00,#89
273,2019-12-11 06:24:00,#89
60,2019-12-14 15:43:00,#89
210,2019-12-14 07:52:00,#89
11,2019-12-13 00:19:00,#89
14,2019-12-12 08:16:00,#89
69,2019-12-11 15:02:00,#89
161,2019-12-12 00:02:00,#89
121,2019-12-11 01:00:00,#89
62,2019-12-12 02:38:00,#89
206,2019-12-13 22:35:00,#89
171,2019-12-11 05:42:00,#89
111,2019-12-12 02:57:00,#89
23,2019-12-14 06:33:00,#89
118,2019-12-14 14:37:00,#89
28,2019-12-11 22:30:00,#89
286,2019-12-11 06:12:00,#90
288,2019-12-12 01:55:00,#90
275,2019-12-11 18:02:00,#90
243,2019-12-11 21:58:00,#90
64,2019-12-13 09:20:00,#90
155,2019-12-13 17:50:00,#90
108,2019-12-13 23:49:00,#90
175,2019-12-10 22:35:00,#90
167,2019-12-11 15:51:00,#90
107,2019-12-13 03:16:00,#90
48,2019-12-12 22:41:00,#90
267,2019-12-11 20:24:00,#90
198,2019-12-10 18:19:00,#90
211,2019-12-12 09:12:00,#90
258,2019-12-12 13:16:00,#90
69,2019-12-13 18:48:00,#90
251,2019-12-11 14:02:00,#90
226,2019-12-12 22:44:00,#90
92,2019-12-13 19:02:00,#90
164,2019-12-12 14:11:00,#90
68,2019-12-14 10:00:00,#90
100,2019-12-11 11:35:00,#90
4,2019-12-11 00:35:00,#90
48,2019-12-13 20:25:00,#90
107,2019-12-11 22:32:00,#90
122,2019-12-13 23:06:00,#90
45,2019-12-13 02:14:00,#90
87,2019-12-13 05:31:00,#90
267,2019-12-11 04:32:00,#90
155,2019-12-13 21:36:00,#90
27,2019-12-13 03:24:00,#90
161,2019-12-11 22:38:00,#90
215,2019-12-12 03:28:00,#90
291,2019-12-14 06:29:00,#90
73,2019-12-10 22:04:00,#90
200,2019-12-13 17:48:00,#90
51,2019-12-14 05:05:00,#90
79,2019-12-14 04:51:00,#90
22,2019-12-14 07:34:00,#90
7,2019-12-11 05:58:00,#90
155,2019-12-11 21:36:00,#90
71,2019-12-10 19:12:00,#90
98,2019-12-10 15:19:00,#90
92,2019-12-13 02:24:00,#90
0,2019-12-13 19:58:00,#90
37,2019-12-11 22:59:00,#90
149,2019-12-11 04:05:00,#90
238,2019-12-12 13:25:00,#90
0,2019-12-13 08:36:00,#90
105,2019-12-11 02:54:00,#90
119,2019-12-11 05:48:00,#90
256,2019-12-14 07:01:00,#90
8,2019-12-12 16:28:00,#90
32,2019-12-10 18:52:00,#90
148,2019-12-12 19:29:00,#90
192,2019-12-14 00:05:00,#90
3,2019-12-13 23:09:00,#90
135,2019-12-14 02:46:00,#90
128,2019-12-13 23:31:00,#90
269,2019-12-11 03:16:00,#90
193,2019-12-13 05:53:00,#90
204,2019-12-13 02:42:00,#90
143,2019-12-10 22:33:00,#90
175,2019-12-12 18:24:00,#90
42,2019-12-13 12:19:00,#90
122,2019-12-13 18:06:00,#90
113,2019-12-12 16:42:00,#90
30,2019-12-13 14:09:00,#90
256,2019-12-12 15:06:00,#90
157,2019-12-13 07:47:00,#90
67,2019-12-11 10:34:00,#90
251,2019-12-11 17:28:00,#90
252,2019-12-13 08:31:00,#90
246,2019-12-13 01:45:00,#90
15,2019-12-10 18:52:00,#90
47,2019-12-11 06:33:00,#90
171,2019-12-11 18:03:00,#90
136,2019-12-11 22:23:00,#90
139,2019-12-13 14:40:00,#90
209,2019-12-14 04:29:00,#90
121,2019-12-10 16:01:00,#90
105,2019-12-12 14:30:00,#90
219,2019-12-12 00:55:00,#90
110,2019-12-11 04:27:00,#90
146,2019-12-11 22:50:00,#90
130,2019-12-13 01:34:00,#90
219,2019-12-11 18:11:00,#90
229,2019-12-13 16:07:00,#90
144,2019-12-11 21:08:00,#90
160,2019-12-13 04:47:00,#90
206,2019-12-12 22:27:00,#90
190,2019-12-12 23:23:00,#90
171,2019-12-11 09:02:00,#91
98,2019-12-11 20:11:00,#91
204,2019-12-10 21:54:00,#91
114,2019-12-11 20:24:00,#91
40,2019-12-10 14:23:00,#91
238,2019-12-10 20:32:00,#91
268,2019-12-12 03:23:00,#91
256,2019-12-10 19:53:00,#91
92,2019-12-13 15:47:00,#91
214,2019-12-10 19:17:00,#91
241,2019-12-11 15:11:00,#91
296,2019-12-13 21:57:00,#91
193,2019-12-13 08:25:00,#91
242,2019-12-14 15:06:00,#91
124,2019-12-13 12:50:00,#91
139,2019-12-13 07:41:00,#91
209,2019-12-10 23:34:00,#91
258,2019-12-14 06:13:00,#91
298,2019-12-11 10:34:00,#91
134,2019-12-11 06:07:00,#91
225,2019-12-12 11:12:00,#91
83,2019-12-13 14:55:00,#91
264,2019-12-14 10:52:00,#91
140,2019-12-14 10:11:00,#91
93,2019-12-11 13:21:00,#91
223,2019-12-14 04:36:00,#91
121,2019-12-11 12:48:00,#91
281,2019-12-12 15:27:00,#91
196,2019-12-10 21:23:00,#91
262,2019-12-14 08:54:00,#91
174,2019-12-11 19:02:00,#91
2,2019-12-13 19:10:00,#91
242,2019-12-11 21:10:00,#91
235,2019-12-11 13:34:00,#91
280,2019-12-11 11:44:00,#91
255,2019-12-11 03:02:00,#91
212,2019-12-10 14:49:00,#91
274,2019-12-13 23:07:00,#91
80,2019-12-13 05:06:00,#91
247,2019-12-13 16:01:00,#91
229,2019-12-13 03:59:00,#91
88,2019-12-13 00:24:00,#91
236,2019-12-11 06:56:00,#91
292,2019-12-11 22:17:00,#91
31,2019-12-13 02:16:00,#91
202,2019-12-11 00:55:00,#91
170,2019-12-11 10:18:00,#91
39,2019-12-11 05:11:00,#91
81,2019-12-13 04:48:00,#91
27,2019-12-10 13:53:00,#91
64,2019-12-10 13:32:00,#91
193,2019-12-11 16:27:00,#91
77,2019-12-11 04:28:00,#91
60,2019-12-12 08:05:00,#91
51,2019-12-12 22:40:00,#91
36,2019-12-10 15:25:00,#91
175,2019-12-12 19:52:00,#91
203,2019-12-14 16:31:00,#91
137,2019-12-11 09:09:00,#91
182,2019-12-13 00:56:00,#91
93,2019-12-11 02:23:00,#91
183,2019-12-12 11:32:00,#91
115,2019-12-10 17:22:00,#91
107,2019-12-12 10:33:00,#91
226,2019-12-11 11:05:00,#91
170,2019-12-11 21:01:00,#91
164,2019-12-14 08:40:00,#91
78,2019-12-12 13:51:00,#91
124,2019-12-12 09:43:00,#91
235,2019-12-11 06:07:00,#91
153,2019-12-10 21:05:00,#91
71,2019-12-11 14:34:00,#91
163,2019-12-11 06:50:00,#91
146,2019-12-13 21:24:00,#91
223,2019-12-14 03:13:00,#91
65,2019-12-10 21:26:00,#91
241,2019-12-14 08:53:00,#91
42,2019-12-13 04:40:00,#91
293,2019-12-10 15:09:00,#91
105,2019-12-13 23:28:00,#91
46,2019-12-12 04:18:00,#91
199,2019-12-12 09:26:00,#91
119,2019-12-11 12:11:00,#91
122,2019-12-12 18:26:00,#91
82,2019-12-14 02:04:00,#91
109,2019-12-13 06:26:00,#91
142,2019-12-13 19:09:00,#91
148,2019-12-10 22:37:00,#91
81,2019-12-11 14:10:00,#91
167,2019-12-12 14:39:00,#91
239,2019-12-13 03:16:00,#91
290,2019-12-10 17:21:00,#91
42,2019-12-11 12:30:00,#91
192,2019-12-10 13:47:00,#91
81,2019-12-10 17:26:00,#91
258,2019-12-13 01:53:00,#91
79,2019-12-12 22:43:00,#91
8,2019-12-11 01:09:00,#91
102,2019-12-13 23:09:00,#91
70,2019-12-12 20:25:00,#91
224,2019-12-12 17:18:00,#91
212,2019-12-14 03:18:00,#91
183,2019-12-10 22:53:00,#91
117,2019-12-14 00:58:00,#91
205,2019-12-12 05:54:00,#91
187,2019-12-12 14:55:00,#91
232,2019-12-11 21:08:00,#91
84,2019-12-12 06:43:00,#91
36,2019-12-11 16:33:00,#91
86,2019-12-11 02:27:00,#91
123,2019-12-13 12:51:00,#91
97,2019-12-12 02:51:00,#91
287,2019-12-11 15:45:00,#91
203,2019-12-10 18:01:00,#91
73,2019-12-10 23:31:00,#91
197,2019-12-11 23:38:00,#91
297,2019-12-12 10:54:00,#91
30,2019-12-13 14:38:00,#91
79,2019-12-11 23:47:00,#91
7,2019-12-12 11:42:00,#91
113,2019-12-11 05:56:00,#91
224,2019-12-11 06:29:00,#91
26,2019-12-10 20:57:00,#91
201,2019-12-12 00:14:00,#91
243,2019-12-10 23:32:00,#91
216,2019-12-14 08:34:00,#91
190,2019-12-13 20:05:00,#91
188,2019-12-11 07:31:00,#91
273,2019-12-13 03:13:00,#91
57,2019-12-11 21:45:00,#91
208,2019-12-14 14:47:00,#91
185,2019-12-13 09:58:00,#91
145,2019-12-10 13:31:00,#91
262,2019-12-10 22:56:00,#91
269,2019-12-14 09:31:00,#91
111,2019-12-11 14:01:00,#91
93,2019-12-13 07:39:00,#91
228,2019-12-10 22:42:00,#91
137,2019-12-14 06:08:00,#91
83,2019-12-13 22:53:00,#91
106,2019-12-10 15:04:00,#91
267,2019-12-10 16:44:00,#91
8,2019-12-12 09:20:00,#91
257,2019-12-11 16:23:00,#91
113,2019-12-11 16:21:00,#91
257,2019-12-11 06:54:00,#91
16,2019-12-10 23:35:00,#91
41,2019-12-11 02:54:00,#91
190,2019-12-10 22:44:00,#91
212,2019-12-13 13:22:00,#91
147,2019-12-11 23:35:00,#91
118,2019-12-13 22:12:00,#92
85,2019-12-11 23:03:00,#92
194,2019-12-11 01:21:00,#92
69,2019-12-11 11:04:00,#92
20,2019-12-14 00:00:00,#92
100,2019-12-11 12:05:00,#92
299,2019-12-11 03:29:00,#92
20,2019-12-12 06:24:00,#92
15,2019-12-10 15:21:00,#92
299,2019-12-10 13:23:00,#92
194,2019-12-14 04:42:00,#92
89,2019-12-14 09:57:00,#92
20,2019-12-11 21:28:00,#92
63,2019-12-12 22:07:00,#92
118,2019-12-10 14:43:00,#92
248,2019-12-10 13:46:00,#92
239,2019-12-12 17:02:00,#92
153,2019-12-13 05:16:00,#92
19,2019-12-11 02:22:00,#92
283,2019-12-13 18:11:00,#92
53,2019-12-14 01:08:00,#92
52,2019-12-10 13:18:00,#92
207,2019-12-14 04:57:00,#92
77,2019-12-10 15:53:00,#92
193,2019-12-12 14:36:00,#92
68,2019-12-11 21:49:00,#92
184,2019-12-13 11:09:00,#92
236,2019-12-13 11:28:00,#92
38,2019-12-13 03:37:00,#92
183,2019-12-14 11:48:00,#92
139,2019-12-14 07:07:00,#92
184,2019-12-14 07:37:00,#92
57,2019-12-14 11:49:00,#92
118,2019-12-12 11:46:00,#92
259,2019-12-12 20:29:00,#92
183,2019-12-13 16:22:00,#92
23,2019-12-14 12:00:00,#92
122,2019-12-10 20:45:00,#92
164,2019-12-11 12:20:00,#92
198,2019-12-12 05:46:00,#92
83,2019-12-13 11:14:00,#92
55,2019-12-12 00:19:00,#92
299,2019-12-13 19:37:00,#92
0,2019-12-11 21:54:00,#92
270,2019-12-12 08:59:00,#92
233,2019-12-13 23:18:00,#92
49,2019-12-11 13:37:00,#92
28,2019-12-13 11:13:00,#92
189,2019-12-12 07:18:00,#92
27,2019-12-12 21:29:00,#92
100,2019-12-12 01:02:00,#92
230,2019-12-10 20:17:00,#92
216,2019-12-13 10:21:00,#92
239,2019-12-14 09:21:00,#92
94,2019-12-14 11:00:00,#92
22,2019-12-11 22:54:00,#92
235,2019-12-12 21:09:00,#92
140,2019-12-13 22:16:00,#92
32,2019-12-11 12:34:00,#92
47,2019-12-13 21:45:00,#92
278,2019-12-12 12:24:00,#92
54,2019-12-10 15:42:00,#92
119,2019-12-11 12:59:00,#92
89,2019-12-11 21:15:00,#92
5,2019-12-11 17:29:00,#92
191,2019-12-13 17:32:00,#92
79,2019-12-12 18:22:00,#92
7,2019-12-12 20:41:00,#92
94,2019-12-13 11:33:00,#92
